"Name","Total Time","Total Time (CPU)","Hits"
"                                                                                                    org.springframework.transaction.annotation.SpringTransactionAnnotationParser.parseTransactionAnnotation ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                                     java.lang.ClassLoader.loadClass ()","88.1 ms (-0%)","88.1 ms (-0%)","1"
"                                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"                                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                     Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                    Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                   Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                  Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                 Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"                Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"               Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"              Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"             Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"            Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"           Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"          Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"         Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"     Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"    Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"   Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"  Self time","0.0 ms (0%)","0.0 ms (0%)","1"
"http-nio-8080-exec-8","114,608 ms (-0%)","208 ms (-0%)","1"
" java.lang.Thread.run ()","114,608 ms (-0%)","208 ms (-0%)","1"
"  org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run ()","114,608 ms (-0%)","208 ms (-0%)","1"
"   java.util.concurrent.ThreadPoolExecutor$Worker.run ()","114,608 ms (-0%)","208 ms (-0%)","1"
"    java.util.concurrent.ThreadPoolExecutor.runWorker ()","114,608 ms (-0%)","208 ms (-0%)","1"
"     java.util.concurrent.ThreadPoolExecutor.getTask ()","114,399 ms (-0%)","0.0 ms (0%)","2"
"      org.apache.tomcat.util.threads.TaskQueue.take ()","114,399 ms (-0%)","0.0 ms (0%)","2"
"       org.apache.tomcat.util.threads.TaskQueue.take ()","114,399 ms (-0%)","0.0 ms (0%)","2"
"        java.util.concurrent.LinkedBlockingQueue.take ()","114,399 ms (-0%)","0.0 ms (0%)","2"
"        Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"       Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"      Self time","0.0 ms (0%)","0.0 ms (0%)","2"
"     org.apache.tomcat.util.net.SocketProcessorBase.run ()","208 ms (-0%)","208 ms (-0%)","1"
"      org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","208 ms (-0%)","208 ms (-0%)","1"
"       org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","208 ms (-0%)","208 ms (-0%)","1"
"        org.apache.coyote.AbstractProcessorLight.process ()","208 ms (-0%)","208 ms (-0%)","1"
"         org.apache.coyote.http11.Http11Processor.service ()","208 ms (-0%)","208 ms (-0%)","1"
"          org.apache.catalina.connector.CoyoteAdapter.service ()","208 ms (-0%)","208 ms (-0%)","1"
"           org.apache.catalina.core.StandardEngineValve.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"            org.apache.catalina.valves.ErrorReportValve.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"             org.apache.catalina.core.StandardHostValve.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"               org.apache.catalina.core.StandardContextValve.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                               org.springframework.web.filter.DelegatingFilterProxy.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate ()","208 ms (-0%)","208 ms (-0%)","1"
"                                 org.springframework.security.web.FilterChainProxy.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                  org.springframework.security.web.FilterChainProxy.doFilterInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                                   org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                    org.springframework.web.filter.OncePerRequestFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                     org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                       org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                         org.springframework.web.filter.OncePerRequestFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                          org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                                           org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                            org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                             org.springframework.security.web.authentication.logout.LogoutFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                              org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                               org.springframework.security.web.savedrequest.RequestCacheAwareFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                 org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                  org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                   org.springframework.security.web.authentication.AnonymousAuthenticationFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                    org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                     org.springframework.security.web.session.SessionManagementFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                       org.springframework.security.web.access.ExceptionTranslationFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                         org.springframework.security.web.access.intercept.FilterSecurityInterceptor.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                          org.springframework.security.web.access.intercept.FilterSecurityInterceptor.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                           org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                            org.apache.catalina.core.ApplicationFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                             org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                              org.apache.tomcat.websocket.server.WsFilter.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                               org.apache.catalina.core.ApplicationFilterChain.doFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                 javax.servlet.http.HttpServlet.service ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                  org.springframework.web.servlet.FrameworkServlet.service ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                   javax.servlet.http.HttpServlet.service ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                    org.springframework.web.servlet.FrameworkServlet.doGet ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                     org.springframework.web.servlet.FrameworkServlet.processRequest ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                      org.springframework.web.servlet.DispatcherServlet.doService ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                       org.springframework.web.servlet.DispatcherServlet.doDispatch ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                        org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                         org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                          org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                           org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                            org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                             org.springframework.web.method.support.InvocableHandlerMethod.doInvoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                              java.lang.reflect.Method.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                               jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                jdk.internal.reflect.NativeMethodAccessorImpl.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                 jdk.internal.reflect.NativeMethodAccessorImpl.invoke0[native] ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                  com.app.bank.controller.Controller.list ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                   com.sun.proxy.$Proxy90.findAll ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                    org.springframework.aop.framework.JdkDynamicAopProxy.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                     org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                      org.springframework.aop.interceptor.ExposeInvocationInterceptor.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                       org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                        org.springframework.data.jpa.repository.support.CrudMethodMetadataPostProcessor$CrudMethodMetadataPopulatingMethodInterceptor.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                         org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                          org.springframework.dao.support.PersistenceExceptionTranslationInterceptor.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                           org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                            org.springframework.transaction.interceptor.TransactionInterceptor.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                             org.springframework.transaction.interceptor.TransactionAspectSupport.invokeWithinTransaction ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                              org.springframework.transaction.interceptor.TransactionInterceptor$$Lambda$966.0x0000000100865040.proceedWithInvocation ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                               org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                                org.springframework.data.projection.DefaultMethodInvokingMethodInterceptor.invoke ()","208 ms (-0%)","208 ms (-0%)","1"
"                                                                                                 org.springframework.aop.framework.ReflectiveMethodInvocation.proceed ()","208 ms (-0%)","208 ms (-0%)","1"
