"Name","Live Bytes","Live Objects"
"com.sun.jmx.mbeanserver.MXBeanIntrospector","16 B (0%)","1 (0%)"
"org.springframework.data.spel.EvaluationContextProvider$$Lambda$660.0x0000000100710040","16 B (0%)","1 (0%)"
"org.springframework.util.MimeTypeUtils$$Lambda$892.0x00000001007d2840","16 B (0%)","1 (0%)"
"net.bytebuddy.matcher.DeclaringTypeMatcher","16 B (0%)","1 (0%)"
"org.apache.commons.logging.impl.NoOpLog","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.datatype.jsr310.deser.InstantDeserializer$$Lambda$267.0x00000001002f3440","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.support.JpaRepositoryFactoryBean$$Lambda$655.0x000000010065ac40","16 B (0%)","1 (0%)"
"org.springframework.cglib.proxy.MethodInterceptorGenerator$1","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration$$Lambda$579.0x0000000100482040","16 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.authentication.configuration.AuthenticationConfiguration$EnableGlobalAuthenticationAutowiredConfigurer","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$435.0x00000001003e9040","16 B (0%)","1 (0%)"
"java.util.jar.JavaUtilJarAccessImpl","16 B (0%)","1 (0%)"
"java.lang.ProcessEnvironment$NameComparator","16 B (0%)","1 (0%)"
"org.h2.value.VersionedValue","16 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.sql.SqlTypeDescriptorRegistry","16 B (0%)","1 (0%)"
"org.springframework.aop.aspectj.annotation.AbstractAspectJAdvisorFactory$AspectJAnnotationParameterNameDiscoverer","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultResolveNaturalIdEventListener","16 B (0%)","1 (0%)"
"org.apache.tomcat.util.net.NioBlockingSelector$KeyReference","16 B (0%)","1 (0%)"
"org.h2.result.RowFactory$DefaultRowFactory","16 B (0%)","1 (0%)"
"jdk.internal.misc.TerminatingThreadLocal$1","16 B (0%)","1 (0%)"
"org.springframework.boot.liquibase.LiquibaseServiceLocatorApplicationListener","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.query.PartTreeJpaQuery$$Lambda$827.0x000000010077ac40","16 B (0%)","1 (0%)"
"java.beans.Introspector$1","16 B (0%)","1 (0%)"
"java.util.stream.FindOps$FindSink$OfRef$$Lambda$10.0x0000000100062840","16 B (0%)","1 (0%)"
"jdk.xml.internal.SecuritySupport$$Lambda$228.0x00000001002c6040","16 B (0%)","1 (0%)"
"org.hibernate.tuple.entity.EntityTuplizerFactory","16 B (0%)","1 (0%)"
"org.apache.logging.slf4j.MDCContextMap","16 B (0%)","1 (0%)"
"jdk.internal.jimage.BasicImageReader$$Lambda$76.0x000000010012b840","16 B (0%)","1 (0%)"
"org.thymeleaf.standard.serializer.StandardJavaScriptSerializer","16 B (0%)","1 (0%)"
"org.springframework.web.context.request.async.CallableProcessingInterceptor[]","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionFactoryImpl$$Lambda$645.0x0000000100658c40","16 B (0%)","1 (0%)"
"org.springframework.core.log.CompositeLog$$Lambda$214.0x0000000100292440","16 B (0%)","1 (0%)"
"org.hibernate.engine.jdbc.env.internal.QualifiedObjectNameFormatterStandardImpl","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.ser.std.StringSerializer","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.BooleanArrayValueExtractor","16 B (0%)","1 (0%)"
"org.hibernate.cfg.beanvalidation.DuplicationStrategyImpl","16 B (0%)","1 (0%)"
"org.hibernate.bytecode.internal.bytebuddy.ByteBuddyState$StandardClassRewriter","16 B (0%)","1 (0%)"
"jdk.internal.reflect.ReflectionFactory","16 B (0%)","1 (0%)"
"org.springframework.data.repository.core.support.MethodLookups$$Lambda$764.0x0000000100757c40","16 B (0%)","1 (0%)"
"org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter$$Lambda$868.0x0000000100791040","16 B (0%)","1 (0%)"
"org.springframework.core.type.AnnotationMetadata$$Lambda$304.0x0000000100349440","16 B (0%)","1 (0%)"
"javax.management.NotificationBroadcasterSupport$1","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultAutoFlushEventListener","16 B (0%)","1 (0%)"
"org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter$$Lambda$848.0x0000000100796840","16 B (0%)","1 (0%)"
"org.hibernate.property.access.internal.PropertyAccessStrategyNoopImpl","16 B (0%)","1 (0%)"
"org.thymeleaf.standard.expression.NullTokenExpression","16 B (0%)","1 (0%)"
"org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl$ServiceRegistryCloser","16 B (0%)","1 (0%)"
"org.springframework.data.repository.query.parser.PartTree$Subject$$Lambda$817.0x0000000100778040","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.JavaBeanBinder$Bean$$Lambda$463.0x000000010043a840","16 B (0%)","1 (0%)"
"org.springframework.boot.web.servlet.server.StaticResourceJars$$Lambda$577.0x0000000100484440","16 B (0%)","1 (0%)"
"org.springframework.core.type.AnnotatedTypeMetadata$$Lambda$322.0x0000000100379c40","16 B (0%)","1 (0%)"
"org.thymeleaf.standard.serializer.StandardCSSSerializer","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.datatype.jsr310.deser.key.LocalDateKeyDeserializer","16 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.sql.BinaryTypeDescriptor","16 B (0%)","1 (0%)"
"org.hibernate.tool.schema.internal.SchemaDropperImpl$DelayedDropActionImpl","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.OptionalValueExtractor","16 B (0%)","1 (0%)"
"org.springframework.web.context.request.SessionScope","16 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.java.JdbcTimeTypeDescriptor$TimeMutabilityPlan","16 B (0%)","1 (0%)"
"sun.nio.ch.Util$1","16 B (0%)","1 (0%)"
"org.hibernate.event.service.internal.EventListenerServiceInitiator","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jackson.JacksonAutoConfiguration$JacksonObjectMapperConfiguration","16 B (0%)","1 (0%)"
"org.springframework.data.repository.util.QueryExecutionConverters$$Lambda$798.0x0000000100766440","16 B (0%)","1 (0%)"
"org.springframework.data.repository.support.DomainClassConverter$ToIdConverter","16 B (0%)","1 (0%)"
"sun.reflect.generics.tree.BottomSignature","16 B (0%)","1 (0%)"
"org.springframework.boot.web.servlet.error.DefaultErrorAttributes","16 B (0%)","1 (0%)"
"org.slf4j.impl.StaticMDCBinder","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$526.0x0000000100477c40","16 B (0%)","1 (0%)"
"org.springframework.data.util.Pair$$Lambda$793.0x0000000100767040","16 B (0%)","1 (0%)"
"org.springframework.boot.context.config.ConfigFileApplicationListener$Loader$$Lambda$130.0x00000001001f0040","16 B (0%)","1 (0%)"
"com.zaxxer.hikari.pool.PoolBase$NopMetricsTrackerDelegate","16 B (0%)","1 (0%)"
"org.h2.command.Parser$1","16 B (0%)","1 (0%)"
"java.math.BigDecimal$1","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedMethodAccessor100","16 B (0%)","1 (0%)"
"jdk.internal.jimage.ImageReaderFactory$1","16 B (0%)","1 (0%)"
"org.springframework.boot.StartupInfoLogger$$Lambda$207.0x0000000100293840","16 B (0%)","1 (0%)"
"java.util.Hashtable$KeySet","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.OptionalIntValueExtractor","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedMethodAccessor102","16 B (0%)","1 (0%)"
"jdk.internal.reflect.GeneratedMethodAccessor101","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.source.ConfigurationPropertyNameAliases$$Lambda$591.0x00000001004d7c40","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.support.JpaRepositoryFactory$$Lambda$674.0x0000000100714840","16 B (0%)","1 (0%)"
"org.apache.coyote.AbstractProtocol$2","16 B (0%)","1 (0%)"
"org.apache.coyote.AbstractProtocol$1","16 B (0%)","1 (0%)"
"org.hibernate.validator.internal.engine.valueextraction.CharArrayValueExtractor","16 B (0%)","1 (0%)"
"org.h2.value.ValueNull","16 B (0%)","1 (0%)"
"org.apache.catalina.connector.CoyoteAdapter","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$515.0x0000000100475040","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.config.JpaRepositoryConfigExtension$$Lambda$348.0x0000000100395040","16 B (0%)","1 (0%)"
"org.springframework.data.repository.query.QueryMethod$$Lambda$805.0x0000000100764040","16 B (0%)","1 (0%)"
"java.time.format.DateTimeTextProvider$1","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionFactoryRegistry$1","16 B (0%)","1 (0%)"
"org.springframework.web.servlet.handler.AbstractHandlerMethodMapping$EmptyHandler","16 B (0%)","1 (0%)"
"org.springframework.security.web.header.writers.CacheControlHeadersWriter","16 B (0%)","1 (0%)"
"sun.rmi.transport.tcp.TCPEndpoint$$Lambda$62.0x00000001000f8c40","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.RepeatableContainers$StandardRepeatableContainers$$Lambda$90.0x000000010017f040","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.AnnotationUtils$$Lambda$783.0x0000000100752840","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.PlaceholdersResolver$$Lambda$588.0x00000001004d1040","16 B (0%)","1 (0%)"
"org.hibernate.engine.jdbc.internal.JdbcServicesInitiator","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$521.0x0000000100476840","16 B (0%)","1 (0%)"
"org.hibernate.stat.internal.StatisticsInitiator","16 B (0%)","1 (0%)"
"sun.rmi.server.LoaderHandler$$Lambda$300.0x000000010033e440","16 B (0%)","1 (0%)"
"jdk.internal.util.Preconditions$1","16 B (0%)","1 (0%)"
"org.hibernate.event.internal.DefaultSaveEventListener","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.repository.config.JpaRepositoryConfigExtension$$Lambda$346.0x0000000100395840","16 B (0%)","1 (0%)"
"org.springframework.boot.web.context.ServerPortInfoApplicationContextInitializer","16 B (0%)","1 (0%)"
"sun.nio.ch.FileChannelImpl$1","16 B (0%)","1 (0%)"
"org.h2.mvstore.db.MVTableEngine","16 B (0%)","1 (0%)"
"java.io.ObjectInputFilter$Config$$Lambda$47.0x00000001000fd040","16 B (0%)","1 (0%)"
"org.springframework.boot.convert.CharArrayFormatter","16 B (0%)","1 (0%)"
"org.springframework.security.config.annotation.web.configuration.WebSecurityConfiguration$AnnotationAwareOrderComparator","16 B (0%)","1 (0%)"
"org.apache.tomcat.util.buf.MessageBytes$MessageBytesFactory","16 B (0%)","1 (0%)"
"java.security.AllPermission","16 B (0%)","1 (0%)"
"org.hibernate.tuple.entity.EntityMetamodel$NoInMemoryValueGenerationStrategy","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.PropertyMapper$Source$$Lambda$473.0x0000000100469840","16 B (0%)","1 (0%)"
"java.util.stream.Collectors$$Lambda$933.0x0000000100817c40","16 B (0%)","1 (0%)"
"org.springframework.data.repository.core.support.RepositoryFactoryBeanSupport$$Lambda$677.0x0000000100714440","16 B (0%)","1 (0%)"
"org.apache.tomcat.util.http.parser.MediaTypeCache","16 B (0%)","1 (0%)"
"org.springframework.util.ClassUtils$$Lambda$593.0x00000001004d6840","16 B (0%)","1 (0%)"
"org.springframework.aop.aspectj.annotation.ReflectiveAspectJAdvisorFactory$$Lambda$445.0x000000010043fc40","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.websocket.servlet.TomcatWebSocketServletWebServerCustomizer$$Lambda$469.0x0000000100468840","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.BindConverter$TypeConverterConverter","16 B (0%)","1 (0%)"
"java.time.format.DateTimeFormatterBuilder$InstantPrinterParser","16 B (0%)","1 (0%)"
"com.zaxxer.hikari.util.SuspendResumeLock$1","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.util.JpaMetamodel$$Lambda$745.0x000000010074e040","16 B (0%)","1 (0%)"
"org.springframework.aop.framework.adapter.MethodBeforeAdviceAdapter","16 B (0%)","1 (0%)"
"org.thymeleaf.spring5.expression.SpringStandardExpressionObjectFactory","16 B (0%)","1 (0%)"
"org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl$JpaEntityNotFoundDelegate","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.condition.OnJndiCondition","16 B (0%)","1 (0%)"
"org.hibernate.type.descriptor.sql.LongVarbinaryTypeDescriptor","16 B (0%)","1 (0%)"
"org.springframework.core.type.AnnotationMetadata$$Lambda$235.0x00000001002c4c40","16 B (0%)","1 (0%)"
"org.springframework.data.util.Optionals$$Lambda$732.0x000000010074a840","16 B (0%)","1 (0%)"
"org.springframework.data.util.Optionals$$Lambda$731.0x000000010074a440","16 B (0%)","1 (0%)"
"org.springframework.data.web.config.EnableSpringDataWebSupport$SpringDataWebConfigurationImportSelector$$Lambda$337.0x0000000100390c40","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$528.0x0000000100478440","16 B (0%)","1 (0%)"
"sun.nio.ch.Net$1","16 B (0%)","1 (0%)"
"org.springframework.web.method.annotation.SessionStatusMethodArgumentResolver","16 B (0%)","1 (0%)"
"org.apache.juli.logging.LogFactory","16 B (0%)","1 (0%)"
"sun.rmi.server.MarshalInputStream$$Lambda$296.0x000000010033f440","16 B (0%)","1 (0%)"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl$$Lambda$673.0x0000000100715440","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.util.JpaMetamodel$$Lambda$746.0x000000010074e440","16 B (0%)","1 (0%)"
"java.util.stream.Collectors$$Lambda$636.0x0000000100592840","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.databind.ObjectMapper$1","16 B (0%)","1 (0%)"
"jdk.internal.logger.LazyLoggers$1","16 B (0%)","1 (0%)"
"sun.security.provider.AbstractDrbg$$Lambda$59.0x00000001000f9840","16 B (0%)","1 (0%)"
"org.hibernate.hql.internal.ast.tree.FromClause$1","16 B (0%)","1 (0%)"
"org.hibernate.metamodel.internal.MetamodelImpl$$Lambda$649.0x000000010065c040","16 B (0%)","1 (0%)"
"org.hibernate.hql.internal.ast.tree.FromClause$2","16 B (0%)","1 (0%)"
"org.hibernate.hql.internal.ast.tree.FromClause$3","16 B (0%)","1 (0%)"
"org.hibernate.hql.internal.ast.tree.FromClause$4","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.util.JpaMetamodel$$Lambda$751.0x000000010074f840","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.source.SpringConfigurationPropertySource$$Lambda$129.0x00000001001bbc40","16 B (0%)","1 (0%)"
"org.hibernate.persister.internal.PersisterFactoryImpl","16 B (0%)","1 (0%)"
"org.springframework.security.access.intercept.NullRunAsManager","16 B (0%)","1 (0%)"
"java.util.stream.FindOps$FindSink$OfRef$$Lambda$12.0x0000000100063040","16 B (0%)","1 (0%)"
"org.springframework.web.servlet.mvc.HttpRequestHandlerAdapter","16 B (0%)","1 (0%)"
"org.springframework.util.ReflectionUtils$$Lambda$87.0x000000010017a040","16 B (0%)","1 (0%)"
"org.hibernate.dialect.unique.DefaultUniqueDelegate","16 B (0%)","1 (0%)"
"java.lang.module.ModuleDescriptor$1","16 B (0%)","1 (0%)"
"org.springframework.context.annotation.ConfigurationClassParser$$Lambda$269.0x00000001002f2c40","16 B (0%)","1 (0%)"
"org.springframework.context.annotation.ConfigurationClassPostProcessor$ImportAwareBeanPostProcessor","16 B (0%)","1 (0%)"
"java.util.concurrent.ForkJoinPool$DefaultForkJoinWorkerThreadFactory","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$PreserveErrorControllerTargetClassPostProcessor","16 B (0%)","1 (0%)"
"org.springframework.security.web.header.writers.XContentTypeOptionsHeaderWriter","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.core.io.JsonStringEncoder","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.embedded.TomcatWebServerFactoryCustomizer$$Lambda$545.0x000000010047c840","16 B (0%)","1 (0%)"
"org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl$$Lambda$672.0x0000000100715040","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.transaction.jta.JtaAutoConfiguration","16 B (0%)","1 (0%)"
"org.hibernate.tool.schema.internal.StandardTableExporter","16 B (0%)","1 (0%)"
"org.springframework.boot.jdbc.metadata.CompositeDataSourcePoolMetadataProvider","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.bind.BindConverter","16 B (0%)","1 (0%)"
"net.bytebuddy.matcher.LatentMatcher$Resolved","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration","16 B (0%)","1 (0%)"
"org.apache.tomcat.util.buf.CharsetCache","16 B (0%)","1 (0%)"
"org.springframework.data.jpa.util.HibernateProxyDetector","16 B (0%)","1 (0%)"
"org.h2.engine.Session[]","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.PropertyMapper$Source$$Lambda$516.0x0000000100475440","16 B (0%)","1 (0%)"
"org.hibernate.internal.SessionImpl$$Lambda$970.0x0000000100864c40","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$ThymeleafDefaultConfiguration","16 B (0%)","1 (0%)"
"org.springframework.security.web.access.expression.WebExpressionVoter","16 B (0%)","1 (0%)"
"org.springframework.data.mapping.model.SimpleTypeHolder","16 B (0%)","1 (0%)"
"sun.rmi.transport.tcp.TCPTransport$1","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.ConfigurationPropertiesBinder$$Lambda$459.0x000000010043b840","16 B (0%)","1 (0%)"
"java.io.RandomAccessFile$2","16 B (0%)","1 (0%)"
"sun.management.ClassLoadingImpl","16 B (0%)","1 (0%)"
"com.fasterxml.jackson.datatype.jsr310.ser.InstantSerializer$$Lambda$270.0x00000001002f2440","16 B (0%)","1 (0%)"
"org.springframework.security.access.SecurityConfig","16 B (0%)","1 (0%)"
"org.springframework.security.web.header.writers.StaticHeadersWriter","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration","16 B (0%)","1 (0%)"
"java.net.URL$DefaultFactory","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata","16 B (0%)","1 (0%)"
"org.springframework.boot.logging.LoggingSystem$$Lambda$99.0x000000010017cc40","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration","16 B (0%)","1 (0%)"
"java.lang.StringCoding$1","16 B (0%)","1 (0%)"
"org.springframework.boot.web.embedded.tomcat.TomcatServletWebServerFactory$DisablePersistSessionListener","16 B (0%)","1 (0%)"
"org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar$$Lambda$413.0x00000001003bc840","16 B (0%)","1 (0%)"
"org.springframework.core.annotation.TypeMappedAnnotation$$Lambda$328.0x000000010037ec40","16 B (0%)","1 (0%)"
"org.springframework.data.repository.config.CustomRepositoryImplementationDetector$$Lambda$394.0x00000001003aac40","16 B (0%)","1 (0%)"
"sun.util.cldr.CLDRBaseLocaleDataMetaInfo","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.transaction.TransactionManagerCustomizers","16 B (0%)","1 (0%)"
"org.springframework.context.expression.BeanExpressionContextAccessor","16 B (0%)","1 (0%)"
"java.util.ResourceBundle$Control","16 B (0%)","1 (0%)"
"org.springframework.beans.factory.config.AutowiredPropertyMarker","16 B (0%)","1 (0%)"
"com.fasterxml.classmate.members.RawConstructor[]","16 B (0%)","1 (0%)"
"org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration","16 B (0%)","1 (0%)"
"org.springframework.web.servlet.mvc.method.annotation.StreamingResponseBodyReturnValueHandler","16 B (0%)","1 (0%)"
"org.springframework.boot.web.embedded.tomcat.TomcatEmbeddedContext$$Lambda$937.0x0000000100816c40","16 B (0%)","1 (0%)"
"org.apache.logging.log4j.ThreadContext$EmptyIterator","16 B (0%)","1 (0%)"
"org.hibernate.boot.internal.IdGeneratorInterpreterImpl$FallbackInterpreter","16 B (0%)","1 (0%)"
"org.hibernate.cfg.beanvalidation.GroupsPerOperation","16 B (0%)","1 (0%)"
"org.springframework.context.expression.EnvironmentAccessor","16 B (0%)","1 (0%)"
"org.springframework.data.web.config.EnableSpringDataWebSupport$SpringDataWebConfigurationImportSelector$$Lambda$338.0x0000000100391040","16 B (0%)","1 (0%)"
"java.util.logging.LogManager$CloseOnReset","16 B (0%)","1 (0%)"
