"Name","Total Time","Total Time (CPU)","Hits"
"      org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"       org.apache.coyote.AbstractProtocol$ConnectionHandler.process ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"        org.apache.coyote.AbstractProcessorLight.process ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"         org.apache.coyote.http11.Http11Processor.service ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"          org.apache.catalina.connector.CoyoteAdapter.service ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"           org.apache.catalina.core.StandardEngineValve.invoke ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"            org.apache.catalina.valves.ErrorReportValve.invoke ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"             org.apache.catalina.core.StandardHostValve.invoke ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"              org.apache.catalina.authenticator.AuthenticatorBase.invoke ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"               org.apache.catalina.core.StandardContextValve.invoke ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                org.apache.catalina.core.StandardWrapperValve.invoke ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                 org.apache.catalina.core.ApplicationFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                  org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                   org.springframework.web.filter.OncePerRequestFilter.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                    org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                     org.apache.catalina.core.ApplicationFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                      org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                       org.springframework.web.filter.OncePerRequestFilter.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                        org.springframework.web.filter.FormContentFilter.doFilterInternal ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                         org.apache.catalina.core.ApplicationFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                          org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                           org.springframework.web.filter.OncePerRequestFilter.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                            org.springframework.web.filter.RequestContextFilter.doFilterInternal ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                             org.apache.catalina.core.ApplicationFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                              org.apache.catalina.core.ApplicationFilterChain.internalDoFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                               org.springframework.web.filter.DelegatingFilterProxy.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                org.springframework.web.filter.DelegatingFilterProxy.invokeDelegate ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                 org.springframework.security.web.FilterChainProxy.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                  org.springframework.security.web.FilterChainProxy.doFilterInternal ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                   org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                    org.springframework.web.filter.OncePerRequestFilter.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                     org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter.doFilterInternal ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                      org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                       org.springframework.security.web.context.SecurityContextPersistenceFilter.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                        org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                         org.springframework.web.filter.OncePerRequestFilter.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                          org.springframework.security.web.header.HeaderWriterFilter.doFilterInternal ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                           org.springframework.security.web.header.HeaderWriterFilter.doHeadersAfter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
"                                            org.springframework.security.web.FilterChainProxy$VirtualFilterChain.doFilter ()","11.7 ms (-0%)","11.7 ms (-0%)","2"
